dump.out.ecoli60.mci.I60_118	dump.out.ecoli60.mci.I14_18	dump.out.ecoli60.mci.I20_84 
dump.out.ecoli60.mci.I60_119	dump.out.ecoli60.mci.I14_12	dump.out.ecoli60.mci.I20_23 
dump.out.ecoli60.mci.I60_120	dump.out.ecoli60.mci.I14_26	dump.out.ecoli60.mci.I20_121 
dump.out.ecoli60.mci.I60_121	dump.out.ecoli60.mci.I14_57	dump.out.ecoli60.mci.I20_179 
dump.out.ecoli60.mci.I60_122	dump.out.ecoli60.mci.I14_70	dump.out.ecoli60.mci.I20_85 
dump.out.ecoli60.mci.I60_123	dump.out.ecoli60.mci.I14_104	dump.out.ecoli60.mci.I20_124 
dump.out.ecoli60.mci.I60_124	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_125	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_126	dump.out.ecoli60.mci.I14_84	dump.out.ecoli60.mci.I20_129 
dump.out.ecoli60.mci.I60_127	dump.out.ecoli60.mci.I14_9	dump.out.ecoli60.mci.I20_15 
dump.out.ecoli60.mci.I60_128	dump.out.ecoli60.mci.I14_23	dump.out.ecoli60.mci.I20_39 
dump.out.ecoli60.mci.I60_129	dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_47 
dump.out.ecoli60.mci.I60_130	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_131	dump.out.ecoli60.mci.I14_73	dump.out.ecoli60.mci.I20_88 
dump.out.ecoli60.mci.I60_132	dump.out.ecoli60.mci.I20_6 
dump.out.ecoli60.mci.I60_132	dump.out.ecoli60.mci.I14_3 
dump.out.ecoli60.mci.I60_133	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_134	dump.out.ecoli60.mci.I14_11	dump.out.ecoli60.mci.I20_131 
dump.out.ecoli60.mci.I60_135	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_59 
dump.out.ecoli60.mci.I60_136	dump.out.ecoli60.mci.I14_14	dump.out.ecoli60.mci.I20_60 
dump.out.ecoli60.mci.I60_137	dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_8 
dump.out.ecoli60.mci.I60_138	dump.out.ecoli60.mci.I14_10	dump.out.ecoli60.mci.I20_41 
dump.out.ecoli60.mci.I60_139	dump.out.ecoli60.mci.I14_10	dump.out.ecoli60.mci.I20_37 
dump.out.ecoli60.mci.I60_140	dump.out.ecoli60.mci.I14_19	dump.out.ecoli60.mci.I20_24 
dump.out.ecoli60.mci.I60_141	dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_72 
dump.out.ecoli60.mci.I60_142	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_143	dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_11 
dump.out.ecoli60.mci.I60_144	dump.out.ecoli60.mci.I14_19	dump.out.ecoli60.mci.I20_24 
dump.out.ecoli60.mci.I60_145	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_146	dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_133 
dump.out.ecoli60.mci.I60_147	dump.out.ecoli60.mci.I20_25 
dump.out.ecoli60.mci.I60_147	dump.out.ecoli60.mci.I14_34 
dump.out.ecoli60.mci.I60_148	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_142 
dump.out.ecoli60.mci.I60_149	dump.out.ecoli60.mci.I14_20	dump.out.ecoli60.mci.I20_46 
dump.out.ecoli60.mci.I60_151	dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_11 
dump.out.ecoli60.mci.I60_152	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_153	dump.out.ecoli60.mci.I14_91	dump.out.ecoli60.mci.I20_137 
dump.out.ecoli60.mci.I60_154	dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_109 
dump.out.ecoli60.mci.I60_155	dump.out.ecoli60.mci.I14_92	dump.out.ecoli60.mci.I20_138 
dump.out.ecoli60.mci.I60_156	dump.out.ecoli60.mci.I14_93	dump.out.ecoli60.mci.I20_139 
dump.out.ecoli60.mci.I60_157	dump.out.ecoli60.mci.I14_94	dump.out.ecoli60.mci.I20_140 
dump.out.ecoli60.mci.I60_158	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_159	dump.out.ecoli60.mci.I14_20	dump.out.ecoli60.mci.I20_51 
dump.out.ecoli60.mci.I60_160	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_161	dump.out.ecoli60.mci.I14_26	dump.out.ecoli60.mci.I20_61 
dump.out.ecoli60.mci.I60_162	dump.out.ecoli60.mci.I14_97	dump.out.ecoli60.mci.I20_144 
dump.out.ecoli60.mci.I60_163	dump.out.ecoli60.mci.I14_18	dump.out.ecoli60.mci.I20_20 
dump.out.ecoli60.mci.I60_165	dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_9 
dump.out.ecoli60.mci.I60_166	dump.out.ecoli60.mci.I14_15	dump.out.ecoli60.mci.I20_66 
dump.out.ecoli60.mci.I60_167	dump.out.ecoli60.mci.I14_98	dump.out.ecoli60.mci.I20_145 
dump.out.ecoli60.mci.I60_168	dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_3 
dump.out.ecoli60.mci.I60_169	dump.out.ecoli60.mci.I14_3	dump.out.ecoli60.mci.I20_82 
dump.out.ecoli60.mci.I60_170	dump.out.ecoli60.mci.I14_42	dump.out.ecoli60.mci.I20_114 
dump.out.ecoli60.mci.I60_173	dump.out.ecoli60.mci.I14_10	dump.out.ecoli60.mci.I20_67 
dump.out.ecoli60.mci.I60_174	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_175	dump.out.ecoli60.mci.I14_18	dump.out.ecoli60.mci.I20_147 
dump.out.ecoli60.mci.I60_176	dump.out.ecoli60.mci.I14_4	dump.out.ecoli60.mci.I20_4 
dump.out.ecoli60.mci.I60_177	dump.out.ecoli60.mci.I20_29 
dump.out.ecoli60.mci.I60_177	dump.out.ecoli60.mci.I14_4 
dump.out.ecoli60.mci.I60_178	dump.out.ecoli60.mci.I14_14	dump.out.ecoli60.mci.I20_149 
dump.out.ecoli60.mci.I60_179	dump.out.ecoli60.mci.I14_101	dump.out.ecoli60.mci.I20_151 
dump.out.ecoli60.mci.I60_180	dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_152 
dump.out.ecoli60.mci.I60_181	dump.out.ecoli60.mci.I14_44	dump.out.ecoli60.mci.I20_123 
dump.out.ecoli60.mci.I60_182	dump.out.ecoli60.mci.I14_83	dump.out.ecoli60.mci.I20_125 
dump.out.ecoli60.mci.I60_183	dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_127 
dump.out.ecoli60.mci.I60_184	dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_5 
dump.out.ecoli60.mci.I60_186	dump.out.ecoli60.mci.I14_105	dump.out.ecoli60.mci.I20_156 
dump.out.ecoli60.mci.I60_187	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_188	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_59 
dump.out.ecoli60.mci.I60_189	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_158 
dump.out.ecoli60.mci.I60_190	dump.out.ecoli60.mci.I14_45	dump.out.ecoli60.mci.I20_97 
dump.out.ecoli60.mci.I60_191	dump.out.ecoli60.mci.I14_6	dump.out.ecoli60.mci.I20_33 
dump.out.ecoli60.mci.I60_192	dump.out.ecoli60.mci.I14_12	dump.out.ecoli60.mci.I20_13 
dump.out.ecoli60.mci.I60_193	dump.out.ecoli60.mci.I14_7	dump.out.ecoli60.mci.I20_54 
dump.out.ecoli60.mci.I60_194	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_195	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_87 
dump.out.ecoli60.mci.I60_196	dump.out.ecoli60.mci.I14_5	dump.out.ecoli60.mci.I20_47 
dump.out.ecoli60.mci.I60_197	dump.out.ecoli60.mci.I14_108	dump.out.ecoli60.mci.I20_163 
dump.out.ecoli60.mci.I60_198	dump.out.ecoli60.mci.I14_109	dump.out.ecoli60.mci.I20_164 
dump.out.ecoli60.mci.I60_199	dump.out.ecoli60.mci.I14_62	dump.out.ecoli60.mci.I20_165 
dump.out.ecoli60.mci.I60_201	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_205 
dump.out.ecoli60.mci.I60_202	dump.out.ecoli60.mci.I14_18	dump.out.ecoli60.mci.I20_20 
dump.out.ecoli60.mci.I60_203	dump.out.ecoli60.mci.I20_20 
dump.out.ecoli60.mci.I60_203	dump.out.ecoli60.mci.I14_2 
dump.out.ecoli60.mci.I60_205	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_206	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_207	dump.out.ecoli60.mci.I14_63	dump.out.ecoli60.mci.I20_74 
dump.out.ecoli60.mci.I60_208	dump.out.ecoli60.mci.I14_14	dump.out.ecoli60.mci.I20_60 
dump.out.ecoli60.mci.I60_210	dump.out.ecoli60.mci.I14_75	dump.out.ecoli60.mci.I20_102 
dump.out.ecoli60.mci.I60_213	dump.out.ecoli60.mci.I14_111	dump.out.ecoli60.mci.I20_167 
dump.out.ecoli60.mci.I60_214	dump.out.ecoli60.mci.I14_12	dump.out.ecoli60.mci.I20_23 
dump.out.ecoli60.mci.I60_215	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_216	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
dump.out.ecoli60.mci.I60_217	dump.out.ecoli60.mci.I14_76	dump.out.ecoli60.mci.I20_104 
dump.out.ecoli60.mci.I60_219	dump.out.ecoli60.mci.I14_33	dump.out.ecoli60.mci.I20_31 
dump.out.ecoli60.mci.I60_220	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_221	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_222	dump.out.ecoli60.mci.I14_54	dump.out.ecoli60.mci.I20_169 
dump.out.ecoli60.mci.I60_223	dump.out.ecoli60.mci.I14_26	dump.out.ecoli60.mci.I20_61 
dump.out.ecoli60.mci.I60_224	dump.out.ecoli60.mci.I14_16	dump.out.ecoli60.mci.I20_122 
dump.out.ecoli60.mci.I60_225	dump.out.ecoli60.mci.I14_23	dump.out.ecoli60.mci.I20_39 
dump.out.ecoli60.mci.I60_226	dump.out.ecoli60.mci.I14_71	dump.out.ecoli60.mci.I20_170 
dump.out.ecoli60.mci.I60_227	dump.out.ecoli60.mci.I14_2	dump.out.ecoli60.mci.I20_2 
dump.out.ecoli60.mci.I60_228	dump.out.ecoli60.mci.I14_78	dump.out.ecoli60.mci.I20_135 
dump.out.ecoli60.mci.I60_229	dump.out.ecoli60.mci.I14_77	dump.out.ecoli60.mci.I20_171 
dump.out.ecoli60.mci.I60_230	dump.out.ecoli60.mci.I14_1	dump.out.ecoli60.mci.I20_1 
